,review_date,review_content,stars,lemmatized,tokenized,POLARITY,SUBJECTIVITY,scores,compound,neu_score,pos_score,neg_score,sentiment,nmf_topics,lda_topics
2064,04-Oct-17,at this price it is good,5.0,price good,price good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
2065,07-Nov-19,good quality good speed,5.0,good quality good speed,good quality good speed,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,0.256,0.744,0.0,pos,Performance,Quality
2066,04-Aug-19,samsung is king when it comes to display batteries and strong and now in camera department,5.0,samsung king come display battery strong camera department,samsung king come display battery strong camera department,0.4333333333333333,0.7333333333333333,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}",0.5106,0.68,0.32,0.0,pos,working rate,value for money
2067,02-Jul-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2068,01-Jun-20,like this product because the storage capacity is full gb free the read and write speed is slow enough overall proper memory card,4.0,like product storage capacity gb free read write speed slow overall proper memory card,like product storage capacity gb free read write speed slow overall proper memory card,0.024999999999999994,0.325,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",0.7003,0.674,0.326,0.0,pos,working rate,Performance
2069,14-Sep-19,samsung product no isssues,4.0,samsung product isssue,samsung product isssue,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,Quality,Quality
2070,04-Dec-18,price is high but product quality is not comparable building quality is very stern and well built transfer speed is amazing recomended to those who want to buy new storage,5.0,price high product quality comparable building quality stern build transfer speed amazing recomended want buy new storage,price high product quality comparable building quality stern build transfer speed amazing recomended want buy new storage,0.2987878787878788,0.6315151515151515,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.6249}",0.6249,0.746,0.254,0.0,pos,working rate,Storage capacity
2071,11-Dec-17,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2072,04-Oct-17,good price,4.0,good price,good price,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Performance,Quality
2073,13-Oct-19,super,5.0,super,super,0.3333333333333333,0.6666666666666666,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,0.0,1.0,0.0,pos,working rate,Performance
2074,29-Jun-19,very nice,5.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
2075,05-Oct-19,good product,3.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
2076,06-Mar-20,great,5.0,great,great,0.8,0.75,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,0.0,1.0,0.0,pos,working rate,value for money
2077,01-Sep-19,hello friends maine is product gb ko se din use karne ke baad apna review de raha hu product genuine hai se gb data transfer karne ke baad bi ye heat nahi hota hai transfer rate ws mbps rs mbps,4.0,hello friend maine product gb ko se din use karne ke baad apna review de raha hu product genuine hai se gb data transfer karne ke baad bi ye heat nahi hota hai transfer rate ws mbps rs mbps,hello friend maine product gb ko se din use karne ke baad apna review de raha hu product genuine hai se gb data transfer karne ke baad bi ye heat nahi hota hai transfer rate ws mbps rs mbps,0.4,0.5,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.4939}",0.4939,0.922,0.078,0.0,pos,Quality,Performance
2078,06-Aug-19,compare to phone cost card value little high,5.0,compare phone cost card value little high,compare phone cost card value little high,-0.013749999999999998,0.52,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}",0.34,0.714,0.286,0.0,pos,value for money,Storage capacity
2079,25-Oct-17,file transferring very fast and acceptable speed is provided it says transferring speed as but in real it lie between to mbps not more than that in my experience,5.0,file transfer fast acceptable speed provide say transfer speed real lie mbps experience,file transfer fast acceptable speed provide say transfer speed real lie mbps experience,0.2,0.45,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.3182,0.839,0.161,0.0,pos,working rate,Performance
2080,04-Dec-18,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2081,11-Dec-17,good one not much speed as expected but its good,5.0,good speed expect good,good speed expect good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}",0.7003,0.256,0.744,0.0,pos,Performance,Quality
2082,02-Sep-19,this item is completely dublicate dont ever by this its speed is too low in phone it will give you only gb out of gb dont by this its my genuine suggestion,1.0,item completely dublicate not speed low phone gb gb not genuine suggestion,item completely dublicate not speed low phone gb gb not genuine suggestion,-0.03333333333333333,0.39999999999999997,"{'neg': 0.0, 'neu': 0.858, 'pos': 0.142, 'compound': 0.2057}",0.2057,0.858,0.142,0.0,pos,working rate,Storage capacity
2083,19-Feb-19,nice product storage capacity is gb,5.0,nice product storage capacity gb,nice product storage capacity gb,0.6,1.0,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,0.588,0.412,0.0,pos,speed,Storage capacity
2084,11-Feb-19,they talk about gb but actual storage is gb found that remaining gb is not even occupied by system settings,3.0,talk gb actual storage gb find remain gb occupy system setting,talk gb actual storage gb find remain gb occupy system setting,0.0,0.1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
2085,04-Feb-20,been using for while no problems so far,5.0,problem far,problem far,0.1,1.0,"{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.27,0.0,0.73,neg,working rate,Warranty issues
2086,12-Oct-19,great deal,5.0,great deal,great deal,0.8,0.75,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,0.196,0.804,0.0,pos,working rate,value for money
2087,01-Jul-19,got it for on sale authentic product using it on my perfect for video recording available space gb,5.0,get sale authentic product perfect video recording available space gb,get sale authentic product perfect video recording available space gb,0.6333333333333333,0.7166666666666667,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.5719}",0.5719,0.709,0.291,0.0,pos,Quality,Storage capacity
2088,04-Jul-19, rupees only awesome for mobiles,5.0,  rupee awesome mobile,  rupee awesome mobile,1.0,1.0,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}",0.6249,0.328,0.672,0.0,pos,working rate,Performance
2089,24-Jul-19,good product,4.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
2090,04-Dec-18,much better easily accessible and full storage capacity it great option,4.0,well easily accessible storage capacity great option,well easily accessible storage capacity great option,0.5875,0.5625,"{'neg': 0.0, 'neu': 0.317, 'pos': 0.683, 'compound': 0.8225}",0.8225,0.317,0.683,0.0,pos,working rate,Storage capacity
2091,04-Dec-18,samsung always greatthere is no doubtproduct is awesome,5.0,samsung greatthere doubtproduct awesome,samsung greatthere doubtproduct awesome,1.0,1.0,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,0.423,0.577,0.0,pos,working rate,Performance
2092,11-Dec-17,am using this memory chip working is properly like it,5.0,memory chip working properly like,memory chip working properly like,0.0,0.1,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}",0.3612,0.615,0.385,0.0,pos,working rate,Performance
2093,10-Jan-20,no issue so far after one year of usage although don use sd card that much but it good,5.0,issue far year usage don use sd card good,issue far year usage don use sd card good,0.39999999999999997,0.8,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,0.734,0.266,0.0,pos,working rate,Storage capacity
2094,07-Sep-19,good product from samsung,4.0,good product samsung,good product samsung,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Quality,Quality
2095,07-Sep-19,used this for my mobile phone data,4.0,mobile phone datum,mobile phone datum,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
2096,31-Jan-20,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2097,06-Sep-19,super quality men parches kiya january to mere pass agaya januarymera name jagendro mobile ,5.0,super quality man parch kiya january mere pass agaya januarymera jagendro mobile,super quality man parch kiya january mere pass agaya januarymera jagendro mobile,-0.08333333333333334,0.5833333333333333,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.5994}",0.5994,0.738,0.262,0.0,pos,working rate,Performance
2098,13-Aug-19,awesome memory card with great speed you won any lag in day to day usage budget killer go for it if don like samsung evo go for sandisk ultra have both both almost equal performance in day to day life,5.0,awesome memory card great speed win lag day day usage budget killer don like samsung evo sandisk ultra equal performance day day life,awesome memory card great speed win lag day day usage budget killer don like samsung evo sandisk ultra equal performance day day life,0.65,0.6,"{'neg': 0.175, 'neu': 0.445, 'pos': 0.38, 'compound': 0.8316}",0.8316,0.445,0.38,0.175,pos,working rate,Storage capacity
2099,26-Jan-20,good,4.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2100,20-Aug-17,works like charm and data transfer is great,5.0,work like charm datum transfer great,work like charm datum transfer great,0.8,0.75,"{'neg': 0.0, 'neu': 0.244, 'pos': 0.756, 'compound': 0.8519}",0.8519,0.244,0.756,0.0,pos,working rate,Performance
2101,11-Dec-17,very nice product but the speed is almost right not so slow medium speed,5.0,nice product speed right slow medium speed,nice product speed right slow medium speed,0.1952380952380952,0.6452380952380952,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,0.682,0.318,0.0,pos,speed,Performance
2102,04-Sep-17,its an extraordinary product awesome speed best price than offline must buy good product by samsung,5.0,extraordinary product awesome speed good price offline buy good product samsung,extraordinary product awesome speed good price offline buy good product samsung,0.6833333333333333,0.8,"{'neg': 0.082, 'neu': 0.38, 'pos': 0.538, 'compound': 0.8555}",0.8555,0.38,0.538,0.082,pos,Quality,Quality
2103,24-Dec-19,like this samsung great product at reasonable price no photo available to add photo,5.0,like samsung great product reasonable price photo available add photo,like samsung great product reasonable price photo available add photo,0.4666666666666666,0.5833333333333334,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.765}",0.765,0.548,0.452,0.0,pos,Quality,Storage capacity
2104,23-Sep-17,nice,4.0,nice,nice,0.6,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,0.0,1.0,0.0,pos,speed,Quality
2105,12-Dec-19,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2106,25-Sep-19,item has failed in less than year warranty services links not available,1.0,item fail year warranty service link available,item fail year warranty service link available,-0.04999999999999999,0.35,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.632,0.0,0.368,neg,working rate,Warranty issues
2107,10-Oct-19,ok,5.0,ok,ok,0.5,0.5,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,0.0,1.0,0.0,pos,working rate,Warranty issues
2108,12-Aug-18,have to wait sometime before taking the next photo,3.0,wait take photo,wait take photo,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neu,working rate,Storage capacity
2109,29-Aug-19,name of samsung is enough according to me durability is excellent because it is my second card have been using gb card since now using gb,5.0,samsung accord durability excellent second card gb card gb,samsung accord durability excellent second card gb card gb,0.5,0.5,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",0.5719,0.684,0.316,0.0,pos,working rate,Storage capacity
2110,04-Dec-18,this samsung memory card was purchased for my wife samsung mobile and it is fit all latest mobiles like infinix hot finally this product was recommended for purchase,5.0,samsung memory card purchase wife samsung mobile fit late mobile like infinix hot finally product recommend purchase,samsung memory card purchase wife samsung mobile fit late mobile like infinix hot finally product recommend purchase,0.08750000000000001,0.7125,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.7579}",0.7579,0.651,0.349,0.0,pos,working rate,Warranty issues
2111,04-Dec-18,good one,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2112,11-Dec-17,like,5.0,like,like,0.0,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.3612}",0.3612,0.0,1.0,0.0,pos,working rate,Performance
2113,12-Aug-18,good,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2114,22-Aug-19,very good product,5.0,good product,good product,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,0.256,0.744,0.0,pos,Quality,Quality
2115,03-Mar-20,great price data transfer speed is fabulous,5.0,great price datum transfer speed fabulous,great price datum transfer speed fabulous,0.6000000000000001,0.875,"{'neg': 0.0, 'neu': 0.348, 'pos': 0.652, 'compound': 0.8176}",0.8176,0.348,0.652,0.0,pos,working rate,Performance
2116,20-Jul-19,works fine over storage makes it bit slow,3.0,work fine storage make bit slow,work fine storage make bit slow,0.05833333333333332,0.44999999999999996,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.2023}",0.2023,0.735,0.265,0.0,pos,working rate,Storage capacity
2117,29-Feb-20,good one,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2118,14-Jan-18,very best,5.0,good,good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,0.0,1.0,0.0,pos,Performance,Quality
2119,26-Nov-19,got faulty adapter along with sd card bad product,2.0,get faulty adapter sd card bad product,get faulty adapter sd card bad product,-0.6999999999999998,0.6666666666666666,"{'neg': 0.537, 'neu': 0.463, 'pos': 0.0, 'compound': -0.7003}",-0.7003,0.463,0.0,0.537,neg,working rate,Storage capacity
2120,01-Mar-20,ve been using this card as internal for my samsung works very well no problem phone works very fast evo series is best recommend you to buy this card,5.0,ve card internal samsung work problem phone work fast evo series good recommend buy card,ve card internal samsung work problem phone work fast evo series good recommend buy card,0.3,0.4000000000000001,"{'neg': 0.134, 'neu': 0.597, 'pos': 0.269, 'compound': 0.4019}",0.4019,0.597,0.269,0.134,pos,working rate,Warranty issues
2121,11-Dec-17,product is too good but the adapter is not working with this memory card while with otjer cardsbits working so its made me think about the product otherwise card is too good and fast,4.0,product good adapter work memory card otjer cardsbit work think product card good fast,product good adapter work memory card otjer cardsbit work think product card good fast,0.5333333333333333,0.6000000000000001,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}",0.7003,0.674,0.326,0.0,pos,working rate,Warranty issues
2122,22-Aug-19,online users can choose this instead of choosing offline stores because they will charge varient amount to ,5.0,online user choose instead choose offline store charge varient,online user choose instead choose offline store charge varient,0.0,0.0,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.128}",-0.128,0.842,0.0,0.158,neu,working rate,Storage capacity
2123,17-May-17,quality of the product is good,5.0,quality product good,quality product good,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0.408,0.592,0.0,pos,Quality,Quality
2124,24-Oct-19,very happy with the seller original product received thanks again bro,5.0,happy seller original product receive thank bro,happy seller original product receive thank bro,0.5875,0.875,"{'neg': 0.0, 'neu': 0.32, 'pos': 0.68, 'compound': 0.8176}",0.8176,0.32,0.68,0.0,pos,Quality,Quality
2125,22-Sep-19,excellent product at an attractive price range works fine good reading writing speed value for money,5.0,excellent product attractive price range work fine good reading write speed value money,excellent product attractive price range work fine good reading write speed value money,0.7291666666666667,0.775,"{'neg': 0.0, 'neu': 0.369, 'pos': 0.631, 'compound': 0.9136}",0.9136,0.369,0.631,0.0,pos,value for money,Performance
